Elapsed Time (s),Speed,Heart Rate,Resistance,Block
469,94,107,15,H-2-9.279128-2.560061:
469.5,91,107,15,H-0-2.681255-5.837627:C
470,88,107,5,H-0-2.681255-5.837627:C
470.5,88,107,5,H-0-2.681255-5.837627:C
471,90,107,5,H-3-3.80497-2.605736:C
471.5,92,107,5,H-3-3.80497-2.605736:C
472,95,107,5,H-3-3.80497-2.605736:C
472.5,97,107,15,H-3-3.80497-2.605736:C
473,98,108,5,H-0-17.38706-4.117941:P3
473.5,99,108,5,H-0-17.38706-4.117941:P3
474,99,108,5,H-0-17.38706-4.117941:P3
474.5,100,108,5,X
475,100,108,5,X
475.5,100,108,15,X
476,100,108,1,H-0-13-5.580763:B
476.5,101,108,1,H-0-13-5.580763:B
477,102,109,1,H-0-13-5.580763:B
477.5,106,109,1,H-1-8-4.155414:P2
478,108,109,1,H-1-8-4.155414:P2
478.5,110,109,1,H-1-8-4.155414:P2
479,112,109,1,H-2-10-3.150181:P1
479.5,113,109,1,H-2-10-3.150181:P1
480,113,109,1,H-1-14-5.452882:
480.5,112,109,1,H-1-14-5.452882:
481,111,109,1,H-1-14-5.452882:
481.5,111,109,1,H-1-8-5.623598:
482,111,109,1,H-1-8-5.623598:
482.5,110,109,1,H-1-8-5.623598:
483,109,109,1,H-0-17-5.364498:
483.5,108,109,1,H-0-17-5.364498:
484,108,109,1,H-2-12-3.376153:P3
484.5,107,109,1,H-2-12-3.376153:P3
485,106,110,1,H-2-12-3.376153:P3
485.5,105,110,1,H-1-11-2.852603:
486,104,110,5,H-1-11-2.852603:
486.5,103,110,5,H-1-11-2.852603:
487,102,110,5,H-0-8-5.642669:
487.5,101,110,5,H-0-8-5.642669:
488,102,110,5,H-0-8-5.642669:
488.5,103,110,5,H-0-13-2.208796:C
489,103,110,5,H-0-13-2.208796:C
489.5,102,110,5,H-0-13-2.208796:C
490,101,110,5,N
490.5,100,110,5,N
491,100,111,5,N
491.5,99,111,5,H-3-4.349518-5.750998:C
492,99,111,5,H-3-4.349518-5.750998:C
492.5,99,111,5,H-3-4.349518-5.750998:C
493,100,111,5,H-0-14.27605-5.568544:C
493.5,101,111,5,H-0-14.27605-5.568544:C
494,102,111,5,H-0-14.27605-5.568544:C
494.5,103,111,5,H-0-11.50264-5.488306:
